x,y,color,delta,value
36.339999999999996,-83.42254099999904,#f7f4f9,0.04,0,
36.339999999999996,-83.38254099999904,#f7f4f9,0.04,0,
36.339999999999996,-83.34254099999903,#f7f4f9,0.04,0,
36.339999999999996,-83.30254099999902,#f7f4f9,0.04,0,
36.339999999999996,-83.26254099999902,#f7f4f9,0.04,0,
36.339999999999996,-83.22254099999901,#f7f4f9,0.04,0,
36.339999999999996,-83.182540999999,#f7f4f9,0.04,0,
36.339999999999996,-83.142540999999,#f7f4f9,0.04,0,
36.339999999999996,-83.102540999999,#f7f4f9,0.04,0,
36.339999999999996,-83.06254099999899,#f7f4f9,0.04,0,
36.339999999999996,-83.02254099999898,#f7f4f9,0.04,0,
36.339999999999996,-82.98254099999897,#f7f4f9,0.04,0,
36.339999999999996,-82.94254099999897,#f7f4f9,0.04,0,
36.339999999999996,-82.90254099999896,#f7f4f9,0.04,0,
36.339999999999996,-82.86254099999896,#f7f4f9,0.04,0,
36.339999999999996,-82.82254099999895,#f7f4f9,0.04,0,
36.339999999999996,-82.78254099999894,#f7f4f9,0.04,0,
36.339999999999996,-82.74254099999894,#f7f4f9,0.04,0,
36.339999999999996,-82.70254099999893,#f7f4f9,0.04,0,
36.339999999999996,-82.66254099999892,#f7f4f9,0.04,0,
36.339999999999996,-82.62254099999892,#f7f4f9,0.04,0,
36.339999999999996,-82.58254099999891,#f7f4f9,0.04,0,
36.339999999999996,-82.5425409999989,#f7f4f9,0.04,0,
36.339999999999996,-82.5025409999989,#f7f4f9,0.04,0,
36.339999999999996,-82.4625409999989,#f7f4f9,0.04,0,
36.339999999999996,-82.42254099999889,#f7f4f9,0.04,0,
36.339999999999996,-82.38254099999888,#f7f4f9,0.04,0,
36.339999999999996,-82.34254099999887,#f7f4f9,0.04,0,
36.339999999999996,-82.30254099999887,#f7f4f9,0.04,0,
36.339999999999996,-82.26254099999886,#f7f4f9,0.04,0,
36.339999999999996,-82.22254099999886,#f7f4f9,0.04,0,
36.339999999999996,-82.18254099999885,#f7f4f9,0.04,0,
36.339999999999996,-82.14254099999884,#f7f4f9,0.04,0,
36.339999999999996,-82.10254099999884,#f7f4f9,0.04,0,
36.339999999999996,-82.06254099999883,#f7f4f9,0.04,0,
36.339999999999996,-82.02254099999882,#f7f4f9,0.04,0,
36.339999999999996,-81.98254099999882,#f7f4f9,0.04,0,
36.379999999999995,-89.582541,#f7f4f9,0.04,0.00008170429006211154,
36.379999999999995,-89.542541,#f7f4f9,0.04,0.00011113527402318053,
36.379999999999995,-89.502541,#f7f4f9,0.04,0.00013186903324227144,
